Time,can_torque.Tau1,can_torque.Tau2,can_state.Omega1,can_state.Omega2,can_state.Theta1,can_state.Theta2,I1,I2,b1,b2,g,l1,l2,lc1,lc2,m1,m2,n_substeps,omega1_0,omega2_0,reset,theta1_0,theta2_0
0.6200000000000003,0.0,0.0,-0.43892066655536494,-5.622450800615669,-0.1375441233615156,0.0954437232124047,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.6300000000000003,0.0,0.0,-0.3565155459861776,-5.736715277258406,-0.14150822135882327,0.03862229433636414,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.6400000000000003,0.0,0.0,-0.2916261007766332,-5.817230522241212,-0.14473288293705663,-0.01917798809441631,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.6500000000000004,0.0,0.0,-0.24741804970795522,-5.858678325523146,-0.14740980851614435,-0.07759187888090813,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.6600000000000004,0.0,0.0,-0.2259285337193042,-5.85762490044956,-0.14975714888060687,-0.13620958125601995,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.6700000000000004,0.0,0.0,-0.22764356700249935,-5.813292307434296,-0.1520059191872834,-0.19459978220604873,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.6800000000000004,0.0,0.0,-0.2513706937517025,-5.72779780642601,-0.15438355907614434,-0.25233793715098995,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.6900000000000004,0.0,0.0,-0.29446398216259095,-5.605753219479403,-0.1570979951216341,-0.3090337233297546,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.7000000000000004,0.0,0.0,-0.35331400385241035,-5.453385358523834,-0.160325402788071,-0.36435186147155346,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.7100000000000004,0.0,0.0,-0.42392564233343594,-5.277504982319683,-0.16420346564360686,-0.41802309238987745,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.7200000000000004,0.0,0.0,-0.502416571835339,-5.084630919545159,-0.16883012834657607,-0.46984541467089785,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.7300000000000004,0.0,0.0,-0.5853470497297317,-4.880429214041899,-0.17426652744413312,-0.5196780765795989,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.7400000000000004,0.0,0.0,-0.6698745334832386,-4.6694729708756855,-0.18054232290099353,-0.5674316072911436,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.7500000000000004,0.0,0.0,-0.7537754802989574,-4.455239737693561,-0.18766186677093885,-0.613056720348783,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.7600000000000005,0.0,0.0,-0.835388577337809,-4.240243889067675,-0.19561015391454653,-0.656533946409394,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.7700000000000005,0.0,0.0,-0.9135239473035748,-4.026221761327518,-0.20435800434599247,-0.6978649092395938,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.7800000000000005,0.0,0.0,-0.987366908525872,-3.8143182060945096,-0.21386629300715887,-0.737065490745938,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.7900000000000005,0.0,0.0,-1.0563910459119394,-3.605249285005973,-0.22408925595451148,-0.7741607548632573,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.8000000000000005,0.0,0.0,-1.1202861409657652,-3.3994327704914022,-0.23497699958042292,-0.8091813395839764,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.8100000000000005,0.0,0.0,-1.1789014172565266,-3.1970871892112007,-0.24647736661533443,-0.8421609938880293,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.8200000000000005,0.0,0.0,-1.2322022518188251,-2.9983040142163273,-0.2585373039222886,-0.8731349663044385,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.8300000000000005,0.0,0.0,-1.2802377873531139,-2.803098590449556,-0.2711038540946659,-0.9021390044420278,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.8400000000000005,0.0,0.0,-1.323116943817805,-2.611444996493728,-0.28412486712526447,-0.9292087794534435,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.8500000000000005,0.0,0.0,-1.3609907015236826,-2.423299168136416,-0.29754950513681133,-0.9543795972238942,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.8600000000000005,0.0,0.0,-1.394038971553514,-2.238613663213018,-0.3113285941038404,-0.9776862965576326,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.8700000000000006,0.0,0.0,-1.422460777344494,-2.057346610409987,-0.3254148617461012,-0.9991632641205522,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.8800000000000006,0.0,0.0,-1.4464668074455977,-1.8794667093034971,-0.33976308975731895,-1.0188445178092984,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.8900000000000006,0.0,0.0,-1.4662736602652693,-1.7049556305660472,-0.3543302004971596,-1.0367638261763559,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.9000000000000006,0.0,0.0,-1.4820992965437545,-1.5338087791683797,-0.36907529250658466,-1.0529548430012547,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.9100000000000006,0.0,0.0,-1.4941593573599683,-1.3660351008776874,-0.38395963511308223,-1.067451244238786,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.9200000000000006,0.0,0.0,-1.5026641072264395,-1.201656407655871,-0.39894662950795035,-1.080286860299252,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
