Time,can_torque.Tau1,can_torque.Tau2,can_state.Theta1,can_state.Theta2,can_state.Omega1,can_state.Omega2,m1,m2,l1,l2,lc1,lc2,I1,I2,g,b1,b2,n_substeps,theta1_0,theta2_0,omega1_0,omega2_0,reset,start_cmd,stop_cmd,running,elapsed,duration
0.20000000000000004,1.5300000000000011,0.8600000000000136,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.21000000000000005,0.3199999999999932,0.789999999999992,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.22000000000000006,-0.030000000000001137,0.7700000000000102,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.23000000000000007,-0.38999999999998636,0.75,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.24000000000000007,-1.049999999999983,0.710000000000008,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.25000000000000006,-1.7699999999999818,0.6400000000000148,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.26000000000000006,-1.7699999999999818,0.6400000000000148,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.2700000000000001,-1.7699999999999818,0.6400000000000148,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.2800000000000001,-1.7699999999999818,0.6400000000000148,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.2900000000000001,-1.7699999999999818,0.6400000000000148,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.3000000000000001,-1.9799999999999898,0.5900000000000034,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.3100000000000001,-2.0,0.5600000000000023,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.3200000000000001,-2.0,0.5600000000000023,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.3300000000000001,-2.0,0.5600000000000023,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.34000000000000014,-1.6599999999999966,0.4800000000000182,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.35000000000000014,-1.6599999999999966,0.4800000000000182,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.36000000000000015,-1.4399999999999977,0.45000000000001705,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.37000000000000016,-0.8599999999999852,0.4000000000000057,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.38000000000000017,-0.8599999999999852,0.4000000000000057,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.3900000000000002,-0.8599999999999852,0.4000000000000057,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.4000000000000002,-0.8599999999999852,0.4000000000000057,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.4100000000000002,-0.1699999999999875,0.3400000000000034,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.4200000000000002,0.8700000000000045,0.25,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.4300000000000002,1.1800000000000068,0.21999999999999886,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.4400000000000002,1.450000000000017,0.18999999999999773,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.45000000000000023,1.6800000000000068,0.1599999999999966,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.46000000000000024,1.6800000000000068,0.1599999999999966,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.47000000000000025,1.950000000000017,0.09000000000000341,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.48000000000000026,1.9800000000000182,0.030000000000001137,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.49000000000000027,1.9800000000000182,0.030000000000001137,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.5000000000000002,1.9800000000000182,0.030000000000001137,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.5100000000000002,1.75,-0.030000000000001137,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.5200000000000002,1.5500000000000114,-0.060000000000002274,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.5300000000000002,0.6700000000000159,-0.1599999999999966,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.5400000000000003,0.3199999999999932,-0.18999999999999773,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.5500000000000003,-0.03999999999999204,-0.21999999999999886,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.5600000000000003,-0.03999999999999204,-0.21999999999999886,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.5700000000000003,-0.4000000000000057,-0.25,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.5800000000000003,-0.4000000000000057,-0.25,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.5900000000000003,-1.0699999999999932,-0.3100000000000023,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.6000000000000003,-1.5999999999999943,-0.37000000000000455,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.6100000000000003,-1.789999999999992,-0.4000000000000057,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.6200000000000003,-1.9199999999999875,-0.4300000000000068,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.6300000000000003,-1.9199999999999875,-0.4300000000000068,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.6400000000000003,-1.990000000000009,-0.47999999999998977,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.6500000000000004,-1.9300000000000068,-0.5099999999999909,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.6600000000000004,-1.799999999999983,-0.539999999999992,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.6700000000000004,-1.6099999999999852,-0.5600000000000023,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.6800000000000004,-1.079999999999984,-0.6099999999999852,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.6900000000000004,-0.75,-0.6399999999999864,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.7000000000000004,-0.75,-0.6399999999999864,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.7100000000000004,-0.75,-0.6399999999999864,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.7200000000000004,-0.75,-0.6399999999999864,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.7300000000000004,0.3199999999999932,-0.710000000000008,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.7400000000000004,0.6800000000000068,-0.7299999999999898,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.7500000000000004,0.6800000000000068,-0.7299999999999898,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.7600000000000005,1.009999999999991,-0.75,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.7700000000000005,1.009999999999991,-0.75,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.7800000000000005,1.3100000000000023,-0.7699999999999818,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.7900000000000005,1.5600000000000023,-0.789999999999992,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.8000000000000005,1.9099999999999966,-0.8299999999999841,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.8100000000000005,1.9099999999999966,-0.8299999999999841,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.8200000000000005,1.990000000000009,-0.8400000000000034,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.8300000000000005,1.8199999999999932,-0.8899999999999864,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.8400000000000005,1.6299999999999955,-0.9000000000000057,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.8500000000000005,1.6299999999999955,-0.9000000000000057,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.8600000000000005,1.1100000000000136,-0.9300000000000068,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.8700000000000006,0.7800000000000011,-0.9399999999999977,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.8800000000000006,0.7800000000000011,-0.9399999999999977,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.8900000000000006,0.7800000000000011,-0.9399999999999977,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.9000000000000006,0.060000000000002274,-0.960000000000008,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.9100000000000006,-0.6599999999999966,-0.9799999999999898,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.9200000000000006,-0.6599999999999966,-0.9799999999999898,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.9300000000000006,-1.0,-0.9799999999999898,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.9400000000000006,-1.5600000000000023,-0.9900000000000091,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.9500000000000006,-1.990000000000009,-1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.9600000000000006,-1.990000000000009,-1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.9700000000000006,-1.9399999999999977,-1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.9800000000000006,-1.9399999999999977,-1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
0.9900000000000007,-1.9399999999999977,-1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
1.0000000000000007,-1.9399999999999977,-1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
1.0100000000000007,-1.6200000000000045,-1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
1.0200000000000007,-1.6200000000000045,-1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
1.0300000000000007,-1.6200000000000045,-1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0833,0.0833,9.81,0.1,0.1,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
